name,og_p_value,bh_q_value
N-Acetylneuraminic acid7,0.5472349337652606,0.7488478040998383
TAG50:4-FA18:1,0.5469490317576705,0.7488478040998383
TAG53:4-FA16:0,0.5472349337652664,0.7488478040998383
TAG56:8-FA22:6,0.5487541268329432,0.7493491227760779
Melatonin4,0.5574998103975616,0.7493561303009454
3α-Hydroxy-7 Ketolithocholic Acid3,0.5574998103975423,0.7493561303009454
CER(24:0),0.555062875713365,0.7493561303009454
PE(P-18:1/22:5),0.5554145235057709,0.7493561303009454
TAG40:0-FA12:0,0.557499810397557,0.7493561303009454
TAG51:5-FA18:2,0.5574998103975537,0.7493561303009454
TAG52:6-FA18:3,0.5591349587630131,0.7493561303009454
TAG53:4-FA17:0,0.5591349587630131,0.7493561303009454
TAG54:7-FA18:1,0.5591349587630131,0.7493561303009454
TAG47:2-FA16:1,0.5658553775088395,0.7562991252755624
TAG49:3-FA16:1,0.5666425753987676,0.7562991252755624
DAG(14:0/16:0),0.5701899385896853,0.7594743034493759
LPC(18:2),0.5734539880868286,0.762259902364905
Inosine6,0.5830177368068707,0.7718157411903804
TAG54:6-FA16:0,0.5830177368068874,0.7718157411903804
"1,2-Dipalmitoyl-sn-glycerol1",0.5932756405902623,0.7837991186659968
TAG54:7-FA22:5,0.5949648065729991,0.7844363575506074
"1,2-Dipalmitoyl-sn-glycerol1",0.5997060892673651,0.7890869595623226
Imidazole1,0.6053998916219476,0.7949695546550828
TAG47:0-FA15:0,0.6092433070317349,0.7984035273601365
Pentadecanoic acid1,0.6114295223379511,0.7996563169409823
TAG49:1-FA18:1,0.6132256265870724,0.8003948941397531
GA3P1,0.6207793343038858,0.8070712403752084
3α-Hydroxy-7 Ketolithocholic Acid3,0.6217249797173396,0.8070712403752084
TAG49:2-FA16:1,0.6220656791199682,0.8070712403752084
Xanthurenic acid5,0.6266794815233251,0.8084332045109969
PC(18:0/18:0),0.6268466693439114,0.8084332045109969
TAG50:1-FA16:1,0.6266864515118675,0.8084332045109969
LPC(18:1),0.6323711281088609,0.813943036179722
DAG(16:0/18:1),0.6339477150118875,0.8143597129599345
PC(16:0/20:1),0.6387485223312744,0.8189083619631724
Hydrocortisone4,0.6469640487710452,0.8245620229434889
TAG54:4-FA20:3,0.6457167548691821,0.8245620229434889
TAG56:4-FA20:1,0.6453660851192762,0.8245620229434889
PC(18:1/22:4),0.6487420836088073,0.8252100867822402
PE(16:0/20:4),0.6507396684002854,0.8261343446487999
TAG54:4-FA20:4,0.6535714485779287,0.8281119718823658
DAG(18:0/22:6),0.6610058940438093,0.8359023951915876
PE(P-18:1/20:4),0.6628244099452721,0.8365744979891785
DAG(16:1/20:0),0.6746745221598774,0.8476771805052268
PE(P-16:0/22:4),0.6794458631434203,0.8476771805052268
PE(P-16:0/22:6),0.6778429971609012,0.8476771805052268
PE(P-18:0/18:1),0.6784607509763669,0.8476771805052268
TAG50:2-FA18:0,0.6779849816168535,0.8476771805052268
TAG51:1-FA18:0,0.6779849816168535,0.8476771805052268
Adenylosuccinate1,0.6809126076391823,0.8478796838418937
"2-Chloro-4,6-diamino-1,3,5-triazine3",0.6862466595366039,0.8482762398333751
DOPA5,0.6939552415408518,0.8482762398333751
DAG(14:0/20:0),0.6973120052850628,0.8482762398333751
LCER(22:1),0.6862466595365893,0.8482762398333751
TAG46:1-FA12:0,0.6981965974013165,0.8482762398333751
TAG46:2-FA12:0,0.6981965974013165,0.8482762398333751
TAG46:2-FA16:0,0.6981965974013165,0.8482762398333751
TAG46:2-FA18:2,0.6981965974013165,0.8482762398333751
TAG48:3-FA14:0,0.6981965974013165,0.8482762398333751
TAG48:3-FA16:0,0.6981965974013165,0.8482762398333751
TAG49:0-FA15:0,0.6970464666125916,0.8482762398333751
TAG49:0-FA17:0,0.6972676385051058,0.8482762398333751
TAG49:1-FA15:0,0.6857382036391816,0.8482762398333751
"1,2-Dipalmitoyl-sn-glycerol1",0.7001920399863234,0.8491134813266982
Glycolithocholic acid3,0.7020253720341431,0.8497513814193538
ATP1,0.7061695431823273,0.8506920086294919
Guanine2,0.7119637733760443,0.8506920086294919
Hydroxycholoroquine8,0.7109082793305673,0.8506920086294919
PE(P-18:1/18:2),0.709187138281616,0.8506920086294919
TAG48:3-FA16:1,0.7095053984423404,0.8506920086294919
TAG56:7-FA18:2,0.7119637733760671,0.8506920086294919
TAG56:7-FA22:5,0.7117717737735675,0.8506920086294919
TAG51:2-FA15:0,0.715499520913416,0.8533480524655419
PE(O-16:0/22:4),0.7200068602343758,0.8571510240885426
"1,2-Dipalmitoyl-sn-glycerol1",0.7272677749341209,0.8622793088678158
2-deoxyguanosine2,0.7296209536573826,0.8622793088678158
TAG47:1-FA16:0,0.728265787440132,0.8622793088678158
TAG52:5-FA20:5,0.7287737594435818,0.8622793088678158
Pipecolinic acid2,0.7463917118558621,0.8782183179320401
"1,2-Dipalmitoyl-sn-glycerol1",0.7452505567629905,0.8782183179320401
4-Imidazoleacetic acid1,0.7471611227944894,0.8782183179320401
TAG48:1-FA16:1,0.751632991052386,0.8807765743921621
TAG51:0-FA18:0,0.7534027313262077,0.8807765743921621
TAG54:3-FA20:1,0.7534027313262186,0.8807765743921621
Proline1,0.7568594210495523,0.8816462790003745
DAG(14:0/18:1),0.7555182987642788,0.8816462790003745
dUTP4,0.7598116917157256,0.8835019671113089
Hydroxycholoroquine2,0.7614471983702068,0.8838226409654186
"1,2-Dipalmitoyl-sn-glycerol1",0.7640045197912957,0.8849669112986476
TAG47:0-FA17:0,0.7651560063843692,0.8849669112986476
PC(17:0/18:1),0.7694239447315886,0.8883224939174647
Acetyl-L-glutamine10,0.779696562684282,0.8954112468989104
TAG49:0-FA18:0,0.7785758851530173,0.8954112468989104
TAG50:4-FA18:2,0.7796965626842653,0.8954112468989104
DAG(18:1/20:5),0.7830911067134396,0.8969487104434912
TAG44:2-FA16:0,0.7837951808183123,0.8969487104434912
TAG50:5-FA20:5,0.7970919884327925,0.9101149976687803
TAG52:6-FA18:1,0.7981008441095458,0.9101149976687803
TAG45:1-FA16:0,0.8008627436911322,0.9116651197885043
3-Phosphoglyceric acid2,0.8037569742873681,0.9133601980538275
TAG49:1-FA16:1,0.8110662757574358,0.9200577299168121
DOPA5,0.8243423586509693,0.9334887336639897
DCTP1,0.8460860250218086,0.9337112330461633
Methionine1,0.8268483603365356,0.9337112330461633
Melatonin4,0.8315528227362281,0.9337112330461633
Serine4,0.835407496275431,0.9337112330461633
Hydroxycholoroquine8,0.8421981169335414,0.9337112330461633
DAG(12:0/16:0),0.83739763093558,0.9337112330461633
DAG(14:1/16:0),0.8389682771920888,0.9337112330461633
DAG(18:0/18:1),0.8324982213341959,0.9337112330461633
PE(P-18:1/22:6),0.8357025810082144,0.9337112330461633
TAG44:0-FA16:0,0.8424270172399921,0.9337112330461633
TAG48:2-FA12:0,0.8460860250218311,0.9337112330461633
TAG48:3-FA12:0,0.8460860250218311,0.9337112330461633
TAG54:2-FA16:0,0.835407496275431,0.9337112330461633
TAG55:3-FA18:1,0.8323764267726914,0.9337112330461633
TAG56:4-FA18:2,0.8460860250218311,0.9337112330461633
TAG44:0-FA18:0,0.850142741126673,0.9365979351395549
TAG52:3-FA18:0,0.8532437355175368,0.936838560956755
TAG52:4-FA20:4,0.8532437355175125,0.936838560956755
NA,0.8582184229601303,0.9407115934638866
DAG(16:1/20:2),0.865945720916489,0.9475837013395924
DAG(12:0/18:0),0.8694043898869828,0.949769501557208
PE(O-18:0/22:6),0.8711160899001079,0.9500427154950841
TAG36:0-FA12:0,0.8760364457790798,0.953808525555112
CER(22:0),0.8807216122050944,0.9544956171388216
TAG49:2-FA16:0,0.8795871910541752,0.9544956171388216
TAG51:4-FA18:2,0.8817232635094111,0.9544956171388216
TAG56:6-FA20:5,0.8825413321545105,0.9544956171388216
TAG44:0-FA12:0,0.8881204033106841,0.9589339902856224
"1,2-Dipalmitoyl-sn-glycerol1",0.8949717088198793,0.9612502681357443
"1,2-Dipalmitoyl-sn-glycerol1",0.9146732458650336,0.9612502681357443
"1,2-Dipalmitoyl-sn-glycerol1",0.8943842804499089,0.9612502681357443
"1,2-Dipalmitoyl-sn-glycerol1",0.9238193012903332,0.9612502681357443
Cystamine3,0.9093053607092321,0.9612502681357443
Serine1,0.9231067233281575,0.9612502681357443
Xanthosine4,0.9063106091206061,0.9612502681357443
CER(18:0),0.9216656019936865,0.9612502681357443
PE(18:1/22:6),0.9155947691105281,0.9612502681357443
TAG44:1-FA18:1,0.9093053607092578,0.9612502681357443
TAG46:1-FA16:1,0.8943632815938589,0.9612502681357443
TAG46:2-FA14:1,0.9180437599490107,0.9612502681357443
TAG46:2-FA16:1,0.9120541253960378,0.9612502681357443
TAG48:3-FA14:1,0.9093053607092578,0.9612502681357443
TAG48:3-FA18:1,0.9242791039766772,0.9612502681357443
TAG49:1-FA16:0,0.9211230441535802,0.9612502681357443
TAG49:1-FA17:0,0.9030769480611477,0.9612502681357443
TAG49:2-FA18:2,0.9093053607092578,0.9612502681357443
TAG51:2-FA18:2,0.9093053607092578,0.9612502681357443
TAG52:7-FA16:0,0.9213654292171827,0.9612502681357443
TAG54:1-FA16:0,0.9093053607092578,0.9612502681357443
TAG54:4-FA20:2,0.9093053607092578,0.9612502681357443
TAG56:1-FA18:1,0.9220744930875479,0.9612502681357443
DAG(18:1/22:6),0.9290621706514419,0.9646811676093248
ADP1,0.9495856885737626,0.9664826595705647
dUTP2,0.9498020830869234,0.9664826595705647
"1,2-Dipalmitoyl-sn-glycerol1",0.9472325249260068,0.9664826595705647
Glucosamine2,0.9419368186308611,0.9664826595705647
DOPA5,0.9470730637794256,0.9664826595705647
DOPA5,0.9372485809735807,0.9664826595705647
CE(24:1),0.950126799177832,0.9664826595705647
LPC(20:3),0.9372485809736006,0.9664826595705647
PC(20:0/18:1),0.9386165588369902,0.9664826595705647
TAG45:1-FA18:1,0.9476751358545628,0.9664826595705647
TAG47:0-FA14:0,0.9378772255930478,0.9664826595705647
TAG51:3-FA15:0,0.9457429004190978,0.9664826595705647
TAG56:5-FA22:5,0.9394725123238403,0.9664826595705647
PC(16:0/22:4),0.9530294897588375,0.9679205755363194
TAG47:1-FA15:0,0.9570864307830037,0.9705244617924373
LPC(20:4),0.9654557296936076,0.9774863306866743
TAG42:0-FA14:0,0.9725634293132314,0.9831512115919135
Glycolithocholic acid2,0.9808402409807426,0.9866437899338748
"1,2-Dipalmitoyl-sn-glycerol1",0.980840240980685,0.9866437899338748
UDP-GlcNAc3,0.984251790978623,0.9866437899338748
PC(18:0/20:3),0.9851258764108995,0.9866437899338748
TAG47:1-FA16:1,0.9831012152535952,0.9866437899338748
TAG50:0-FA14:0,0.9795440007296177,0.9866437899338748
UDP-GlcNAc2,0.9904854437519122,0.9904854437519122
