name,og_p_value,bh_p_value
`\`12.10_937.0656m/z_pos\``,8.475656397614524e-4,0.00938657209295102
`\`12.11_165.1606m/z_pos\``,2.0274432316064156e-7,1.3714936688957744e-5
`\`12.11_225.0103m/z_pos\``,4.377858016109746e-6,1.7768797050840587e-4
`\`12.11_347.5412m/z_pos\``,0.8006804455500529,0.8998417425488681
`\`12.11_539.0442m/z_pos\``,0.003166054012767102,0.02585739478475766
`\`12.13_101.0351n_pos\``,7.389167572188991e-9,8.387331395076216e-7
`\`12.13_355.5486m/z_pos\``,0.012176920442645548,0.06711838370732283
`\`12.13_781.0420m/z_pos\``,5.085308222046709e-4,0.006260350949089487
`\`12.13_84.9959m/z_pos\``,3.274423282588253e-5,8.151974990146295e-4
`\`12.15_184.0462m/z_pos\``,3.0483124512642973e-12,2.4480121924403108e-9
`\`12.15_266.1768m/z_pos\``,3.445104093281068e-4,0.0047706261364449274
`\`12.15_355.0322n_pos\``,6.747841680560018e-4,0.007845537453942786
`\`12.16_526.0584m/z_pos\``,8.268141315197963e-6,2.914302230941093e-4
`\`12.18_297.9882m/z_pos\``,0.07712550270948933,0.22466702550911266
`\`12.19_284.0353n_pos\``,1.5550859374254681e-6,7.282804561495356e-5
`\`12.23_201.0532n_pos\``,1.3958729796100815e-7,1.0161044939618168e-5
`\`12.23_263.0679m/z_pos\``,9.52038565627667e-10,1.9320612951540865e-7
`\`12.23_779.0421m/z_pos\``,6.264503544350567e-5,0.0013234504806471843
`\`12.26_486.0926m/z_pos\``,1.2418333320292028e-7,9.240619805110635e-6
`\`12.27_124.1539m/z_pos\``,0.04970458054995551,0.16841760267375364
`\`12.27_343.0868m/z_pos\``,1.3774461395913231e-4,0.0023653222556007927
`\`12.27_485.0946m/z_pos\``,2.9596386982597903e-12,2.4480121924403108e-9
`\`12.31_324.0656n_pos\``,1.4817801643875811e-7,1.0670410495595302e-5
`\`12.34_344.0811m/z_pos\``,2.0876627814248546e-11,1.1650898039335211e-8
`\`12.34_487.0880m/z_pos\``,1.620850477585772e-4,0.002681789687261462
`\`12.52_629.0842m/z_pos\``,5.723979556907879e-4,0.0068009015961250155
`\`12.53_161.1725n_pos\``,0.013157974017996519,0.07082110536070467
`\`12.53_345.0747m/z_pos\``,0.006640614363919982,0.04456131702923058
`\`12.66_386.0507m/z_pos\``,0.001644199113872636,0.015640911172734438
`\`12.90_321.0313m/z_pos\``,0.4307206168870483,0.6496902675023202
`\`12.95_323.0277m/z_pos\``,0.21148857297477644,0.4291519986328426
`\`12.97_179.0179m/z_pos\``,0.05527514689523499,0.1803407574177162
`\`12.97_221.0168n_pos\``,0.25433692864036683,0.48020705134043884
`\`13.05_383.0037m/z_pos\``,0.23664398621178195,0.4601639882869639
`\`13.12_222.0164m/z_pos\``,0.0790112674753271,0.2273908286558941
`\`13.12_240.9890m/z_pos\``,1.2687165864765933e-4,0.0022300774224760485
`\`13.12_299.0179n_pos\``,4.9157007836090416e-5,0.0011121773022915457
`\`13.13_458.0122m/z_pos\``,0.02063550492592324,0.0952418859330861
`\`13.15_360.0418n_pos\``,0.002516235493671217,0.02179977891476862
`\`13.15_556.9674m/z_pos\``,0.03131309396265305,0.12474942907072424
`\`13.23_455.9802m/z_pos\``,0.010103824012848454,0.05884357120456236
`\`13.28_572.9435m/z_pos\``,0.07873138975259789,0.22720646220627644
`\`13.41_162.9904m/z_pos\``,0.0011488477960618884,0.011836667215733026
`\`13.44_241.0459m/z_pos\``,0.08329000024424767,0.23520618334317686
`\`13.44_414.9541m/z_pos\``,0.0037565211313239245,0.029184944334659305
`\`13.47_338.9744m/z_pos\``,0.008430651755219537,0.05304480257311948
`\`13.47_442.0322m/z_pos\``,0.08139889999422463,0.2317859772640884
`\`13.49_140.1034m/z_pos\``,0.011802863067382872,0.06570554776580474
`\`13.49_383.0029m/z_pos\``,0.9115751560552462,0.9550395392424452
`\`13.50_473.9907m/z_pos\``,0.004851815433173927,0.035051357018301824
`\`13.52_218.0127n_pos\``,3.468136472731726e-5,8.539011013928077e-4
`\`13.52_279.0447m/z_pos\``,7.453173571751651e-5,0.0015264190645266303
`\`13.54_157.0049n_pos\``,5.205045032545105e-7,3.084795272827838e-5
`\`13.54_217.0265n_pos\``,1.0816797724294201e-6,5.488101559712225e-5
`\`13.54_314.9950n_pos\``,1.028740028217861e-4,0.0019029474924900198
`\`13.54_375.0370m/z_pos\``,6.761715386741597e-4,0.00784804297140528
`\`13.55_198.0304n_pos\``,4.77609533934269e-7,2.8815775214034232e-5
`\`13.55_260.0443m/z_pos\``,1.1789627662508462e-6,5.9364764252495615e-5
`\`13.55_60.0126n_pos\``,6.686770070307876e-6,2.4206107654514515e-4
`\`13.57_200.1441m/z_pos\``,2.4664416866823207e-4,0.003710012078978504
`\`13.68_217.0497m/z_pos\``,4.021043533930936e-9,5.495699703415403e-7
`\`14.10_805.9880m/z_neg\``,0.6034596487367916,0.7815450140379604
`\`14.17_255.0276m/z_pos\``,0.41598437907762253,0.6354578892980927
`\`14.20_232.9337m/z_neg\``,0.8555061259278999,0.9268983909038286
`\`14.28_239.0503m/z_pos\``,0.7934831188170643,0.8957873400947635
`\`14.30_156.0282n_pos\``,0.37705589045595733,0.602947301428736
`\`14.83_117.1125m/z_pos\``,0.18088683889604643,0.3885180115737084
`\`14.85_155.0871m/z_pos\``,0.6213909780718552,0.7916305494330426
`\`14.96_153.0894m/z_pos\``,0.21282885705664134,0.43065148857869345
`\`14.99_176.1381m/z_pos\``,0.07564446316216794,0.2215089505015473
`\`14.99_82.0263m/z_pos\``,1.5731039207811796e-4,0.0026206659098187957
`\`2.01_349.0780m/z_neg\``,0.07956653576669141,0.22859592021858963
`\`2.01_519.2533m/z_neg\``,0.07212055303449104,0.21454911203756832
`\`2.02_123.0547m/z_pos\``,0.6690087721221984,0.8203376842902187
`\`2.02_197.0410m/z_pos\``,0.22419617723870539,0.44649472238107235
`\`2.02_199.0387m/z_pos\``,1.8111756041618672e-4,0.002922757354475187
`\`2.02_561.0545m/z_neg\``,0.6492387461808818,0.8081694950136368
`\`2.04_151.0943m/z_pos\``,0.6065874694225439,0.7836771995972939
`\`2.04_181.1872m/z_pos\``,0.9913905642087675,0.9955529477442069
`\`2.04_367.0945m/z_pos\``,4.208524305778971e-10,1.022121543096752e-7
`\`2.04_437.0811m/z_neg\``,0.5591929535587484,0.751320838340439
`\`2.06_128.0017m/z_neg\``,0.03359361006082924,0.1307242339206121
`\`2.06_168.0657m/z_pos\``,0.39961684701413014,0.6212928776812788
`\`2.06_533.2392m/z_neg\``,0.5895284995265309,0.7721635754604297
`\`2.07_726.5352m/z_neg\``,0.4761128373320124,0.6887482358864265
`\`2.10_107.0703m/z_pos\``,0.9018964766653346,0.9501938165098603
`\`2.10_126.8944m/z_pos\``,0.3689361518553741,0.5960084777714293
`\`2.10_336.3231m/z_neg\``,0.0031499922422582134,0.025820683043333237
`\`2.10_372.2968m/z_neg\``,0.03165803386870423,0.1256750757668715
`\`2.10_535.2430m/z_neg\``,0.13363949592628632,0.31861292425003185
`\`2.10_872.5973m/z_neg\``,0.5429486071209206,0.7410790609868168
`\`2.12_434.1460m/z_neg\``,0.012201120916021638,0.06715290808116646
`\`2.12_700.5031m/z_neg\``,0.36785209923529183,0.5949059426657207
`\`2.14_296.2185m/z_pos\``,0.7933475101635041,0.8957873400947635
`\`2.14_804.5623m/z_neg\``,0.00976895803200398,0.05769263291891478
`\`2.14_96.9711m/z_neg\``,0.929506681436111,0.9633042722182774
`\`2.15_126.0909m/z_pos\``,0.055614433943580566,0.18097661035964968
`\`2.15_175.0999m/z_pos\``,0.13474066026755274,0.3204812844916897
`\`2.15_185.1279m/z_pos\``,0.15907477453559118,0.3558195608099045
`\`2.15_239.2211m/z_pos\``,0.23397113349225201,0.4578914906480455
`\`2.15_243.3151m/z_pos\``,0.0497180230679425,0.16841760267375364
`\`2.15_296.1378m/z_pos\``,0.13492762407489603,0.3204812844916897
`\`2.15_816.5336m/z_neg\``,0.08080671866078554,0.23087141419423238
`\`2.15_818.5473m/z_neg\``,0.05372133314821608,0.1763653756617872
`\`2.17_199.1054m/z_pos\``,0.6549573319253787,0.8116278372830135
`\`2.17_236.1372m/z_pos\``,0.8033987467201199,0.9006591058941462
`\`2.17_820.5747m/z_neg\``,0.026924660025679108,0.11158072289107239
`\`2.19_102.0602m/z_pos\``,0.021602673312805035,0.09835017211139042
`\`2.19_124.8964m/z_pos\``,4.44502310953658e-4,0.005616664106521977
`\`2.19_137.0939m/z_pos\``,0.9282233453101097,0.962985624197037
`\`2.19_206.0724m/z_pos\``,0.550866450979725,0.745714923365165
`\`2.20_172.1168n_pos\``,0.018680938931356087,0.08841430955709663
`\`2.20_228.0261n_pos\``,2.7008372881076822e-6,1.1821900208141927e-4
`\`2.20_330.3362m/z_pos\``,0.6534396583479655,0.8106864379318867
`\`2.20_62.0423m/z_pos\``,0.08652101004645044,0.2406275765286871
`\`2.20_744.5499m/z_neg\``,0.7411546120791722,0.8644222286823783
`\`2.20_792.5430m/z_neg\``,0.24748176620639442,0.4713837850637723
`\`2.20_794.5471m/z_neg\``,0.10506152973149306,0.2721845511070828
`\`2.22_119.0334m/z_pos\``,0.1883497943284547,0.3983981282185673
`\`2.22_132.0789n_pos\``,0.15337109412963829,0.34806800748602895
`\`2.22_185.2447m/z_pos\``,0.8442340279740201,0.9215251701606509
`\`2.22_189.0592m/z_pos\``,0.387074695518451,0.6110978521956705
`\`2.22_225.1540n_pos\``,0.04832118745045338,0.1656125856477412
`\`2.22_239.0909m/z_pos\``,0.11827567937804005,0.2932588762660993
`\`2.22_453.0861m/z_pos\``,0.3840268036543252,0.6087165690113646
`\`2.22_783.5576m/z_neg\``,0.9768864850490707,0.9878448475870608
`\`2.23_185.0101m/z_neg\``,0.18068134397127988,0.38820114230852143
`\`2.23_279.0913m/z_pos\``,0.23756681827094803,0.4611550672349388
`\`2.23_339.2271m/z_pos\``,0.14828166865057824,0.3424287589818969
`\`2.23_944.0179m/z_neg\``,0.7914219010415935,0.8947657352700603
`\`2.25_103.0044m/z_neg\``,0.13333932316837288,0.3180443809010304
`\`2.25_148.0393n_neg\``,0.8415438092793757,0.9202839468883047
`\`2.27_298.0973m/z_pos\``,0.08916156398437969,0.24461900614641163
`\`2.27_316.2113m/z_pos\``,3.3376828190929304e-9,4.859230834666381e-7
`\`2.27_503.1995m/z_neg\``,0.05265790753078327,0.17443725618236222
`\`2.27_505.2073m/z_neg\``,0.6118047176743091,0.7866397530971804
`\`2.27_70.9484m/z_neg\``,0.9533614312644536,0.9768089939119188
`\`2.27_768.5325m/z_neg\``,0.0988600824885545,0.26065589465584627
`\`2.28_377.2440m/z_neg\``,0.8013165292209683,0.8999398246519453
`\`2.30_293.0690m/z_neg\``,8.882295439521309e-4,0.00968806719193391
`\`2.30_298.2446m/z_pos\``,0.19650936122156423,0.40930805296565526
`\`2.30_334.0677m/z_neg\``,0.0955518705974118,0.25467247506266266
`\`2.30_960.5431m/z_pos\``,0.43075875484106374,0.6496902675023202
`\`2.30_98.0601m/z_pos\``,0.23012774759211505,0.4530002348427747
`\`2.32_288.9167m/z_neg\``,0.8303092759843561,0.9135175326543836
`\`2.32_305.9397n_neg\``,0.9362795187619652,0.9664459489442851
`\`2.32_332.0608m/z_neg\``,0.062451468863779516,0.19516448295881073
`\`2.33_1015.2241m/z_neg\``,0.11193228539652139,0.2838358634231366
`\`2.33_1017.2236m/z_neg\``,0.7309091914112607,0.8581519731558929
`\`2.33_228.1470m/z_pos\``,0.6231519850488051,0.7920262517551305
`\`2.33_281.0945m/z_pos\``,0.5309449724376609,0.7334444060261995
`\`2.33_316.1266n_neg\``,0.16179608055397657,0.36022219131315864
`\`2.33_343.2950m/z_pos\``,0.5861577748970945,0.7703097759980067
`\`2.33_438.0686n_neg\``,0.25453213264937896,0.480307012644934
`\`2.33_555.0898m/z_neg\``,0.18912727598860446,0.39942774118438473
`\`2.33_557.0779m/z_neg\``,0.7966816882009045,0.8971544082531455
`\`2.33_571.1130m/z_neg\``,0.06088870338980221,0.19243588796673214
`\`2.33_573.1057m/z_neg\``,0.5491280560696467,0.7448877033620465
`\`2.33_629.1082m/z_neg\``,0.5506784190791172,0.745714923365165
`\`2.33_646.1387n_neg\``,0.2363805835289776,0.4599188750417092
`\`2.33_647.1298m/z_neg\``,0.9585696941167895,0.9794844738327952
`\`2.33_658.2988m/z_neg\``,0.2564720620735492,0.481928563329562
`\`2.33_672.3014n_neg\``,0.48021866604719843,0.6925117154431714
`\`2.33_686.3672m/z_neg\``,0.5739947887962298,0.7624044229607995
`\`2.33_703.1308m/z_neg\``,0.5882030949563151,0.7716081797613273
`\`2.33_714.3615m/z_neg\``,0.9330345951008853,0.9651734141783486
`\`2.33_720.1571n_neg\``,0.2678761513062525,0.4958448273349842
`\`2.33_742.3578m/z_neg\``,0.5924573099837264,0.7740546203298031
`\`2.33_794.1756n_neg\``,0.43474518168875875,0.653467633916177
`\`2.33_796.1738n_neg\``,0.12913529721103564,0.3116465172692994
`\`2.33_867.1870m/z_neg\``,0.05255951796854239,0.17433932235528896
`\`2.33_869.1846m/z_neg\``,0.7714566202680183,0.8822677586025082
`\`2.33_909.5509m/z_neg\``,0.7892264188036586,0.8932650543735173
`\`2.33_941.2074m/z_neg\``,0.9411317607858963,0.9695061378223578
`\`2.33_943.2011m/z_neg\``,0.9912273481885061,0.9955383249577722
`\`2.33_951.5759m/z_neg\``,0.6401420801302284,0.803266162756631
`\`2.35_104.0467n_pos\``,0.04891314657984298,0.16695787086911745
`\`2.35_133.0863m/z_pos\``,0.7078408236127177,0.8415426940767566
`\`2.35_230.1397m/z_pos\``,0.35322120048656247,0.5822107752051462
`\`2.35_486.1856m/z_neg\``,5.387987978322643e-5,0.0011948130957227397
`\`2.36_197.1724n_neg\``,0.002379009767125946,0.020935911183235824
`\`2.36_223.0270n_neg\``,0.820564430771908,0.9071178595046993
`\`2.36_364.0606n_neg\``,0.8342401749304748,0.915586111358471
`\`2.36_499.0933m/z_neg\``,0.8172657234184886,0.906399801194543
`\`2.38_226.0550n_neg\``,0.8635123395873524,0.9312073071251279
`\`2.38_75.0452m/z_pos\``,0.268515368565251,0.4965231784275624
`\`2.38_85.0756m/z_pos\``,0.03934314839215375,0.14581132528071591
`\`2.40_304.1193n_pos\``,4.1640852309182366e-4,0.005373194372150179
`\`2.40_425.1077m/z_neg\``,0.02331901132998054,0.10200353943623754
`\`2.40_629.3531m/z_pos\``,0.10600333982869319,0.27310507376144666
`\`2.41_128.0717m/z_pos\``,0.9289065450668745,0.962985624197037
`\`2.41_337.3345n_neg\``,0.5337775889864969,0.73590825970811
`\`2.41_471.0964m/z_pos\``,0.08348814483000211,0.2354189919690628
`\`2.41_566.5696m/z_pos\``,0.012865159441597347,0.06982007518669159
`\`2.41_627.3554m/z_pos\``,5.18626569773543e-4,0.006314985705042577
`\`2.43_150.0564m/z_pos\``,0.43364312384508297,0.6526085394136002
`\`2.43_260.0577m/z_pos\``,0.40927822635170386,0.6296620831666925
`\`2.43_403.0463m/z_pos\``,0.01106758692375506,0.0625482106568672
`\`2.43_474.2345m/z_pos\``,7.306188862442847e-7,4.04376419932064e-5
`\`2.44_130.0862m/z_pos\``,0.9232372539797891,0.960590671618551
`\`2.44_153.1712m/z_pos\``,0.031155908788068336,0.12434104453519591
`\`2.44_303.0731m/z_pos\``,0.703451030128665,0.8391797479564185
`\`2.44_431.3057m/z_neg\``,0.29399948493803874,0.5236474868696929
`\`2.44_519.2446m/z_neg\``,0.5513568462379531,0.745714923365165
`\`2.44_80.9170m/z_neg\``,0.1706982483141543,0.373882503919742
`\`2.46_268.1325m/z_pos\``,0.6329177244587161,0.7981065198187131
`\`2.46_561.0267m/z_neg\``,8.570267216006189e-5,0.0016636254940751724
`\`2.48_284.0311m/z_neg\``,1.3514786114723136e-4,0.002344780378505203
`\`2.48_308.2892m/z_neg\``,0.7678537294502397,0.8803828841171469
`\`2.49_115.0626n_pos\``,0.03892271809108125,0.1447337274047591
`\`2.49_177.0890m/z_pos\``,1.4236685204815249e-6,6.859214447240844e-5
`\`2.51_114.1027n_pos\``,1.3703044282499272e-4,0.002359107649354695
`\`2.51_123.0793n_pos\``,0.0065646012363488855,0.04422850551290592
`\`2.51_154.9990m/z_neg\``,0.3463892513079232,0.5762033973756316
`\`2.51_385.1442m/z_neg\``,0.6922653427808612,0.8326330820049259
`\`2.53_205.0561m/z_pos\``,0.3774386394427688,0.6031222207209258
`\`2.53_217.1019n_pos\``,0.14473520784419197,0.3368671518669742
`\`2.53_225.1247m/z_pos\``,0.40081582218198974,0.6226545027030354
`\`2.53_259.1747m/z_pos\``,1.6441652482422574e-5,4.829374854157192e-4
`\`2.53_263.1957m/z_pos\``,2.578401839011601e-4,0.0038372349146357093
`\`2.53_592.4034m/z_pos\``,0.6796072012631276,0.8255631102592355
`\`2.53_815.5125m/z_pos\``,9.198493922658485e-4,0.009919857294693057
`\`2.54_123.0496m/z_pos\``,0.9748520608338368,0.98711413836198
`\`2.54_147.0506m/z_pos\``,0.08868704379208762,0.24396965133790235
`\`2.54_160.0961m/z_pos\``,0.3905206453220057,0.6139241224698291
`\`2.54_175.0482m/z_pos\``,0.0013393108735587247,0.01348170882415335
`\`2.54_61.0108m/z_pos\``,0.5427526539657752,0.7410790609868168
`\`2.54_99.0443m/z_pos\``,0.7455235857670464,0.8669511119781055
`\`2.56_309.0317m/z_pos\``,0.08497567452312567,0.23771181799556085
`\`2.57_252.1294m/z_pos\``,0.5707102568663983,0.7601524642470703
`\`2.57_333.0785m/z_pos\``,0.13416928162585193,0.3195409283502257
`\`2.57_555.1049m/z_pos\``,0.0336657638094799,0.13074239147199437
`\`2.57_838.0109m/z_neg\``,0.3600047437894568,0.5883240041869185
`\`2.59_236.1280m/z_pos\``,0.850014240743599,0.9242645511056798
`\`2.59_241.0198m/z_neg\``,0.5434432236085198,0.7410790609868168
`\`2.59_317.0854m/z_pos\``,0.5348991154374569,0.7361733201982428
`\`2.59_353.1597m/z_pos\``,0.8365310006835509,0.9169854787764912
`\`2.61_104.0271m/z_neg\``,0.08519143418084568,0.23810825051342013
`\`2.61_136.1393m/z_pos\``,0.00635882410188376,0.04332151069208092
`\`2.61_253.0792m/z_neg\``,0.009526922238344596,0.05694372606745328
`\`2.61_263.1002m/z_neg\``,0.0015446481158981956,0.014905631746642962
`\`2.61_329.1388n_pos\``,0.3694434042866849,0.5962674668199385
`\`2.61_340.1889m/z_pos\``,0.010406187241950237,0.059974378227570846
`\`2.61_346.1847m/z_pos\``,0.33175062458617366,0.5615802420105294
`\`2.61_537.2482m/z_neg\``,0.33238996819165867,0.5621943096659358
`\`2.62_263.0404n_neg\``,0.6253788814848338,0.7936635151229736
`\`2.62_485.2492m/z_neg\``,0.0072792265969822455,0.047660033804578714
`\`2.62_517.2187m/z_neg\``,0.5997833432092836,0.7796484956274402
`\`2.62_597.2848m/z_neg\``,0.004017524377382231,0.030545938241860537
`\`2.62_599.3113m/z_neg\``,0.5201994321387733,0.7245867793216473
`\`2.64_107.0470m/z_neg\``,0.09004774830485544,0.24630950843629013
`\`2.64_137.0600m/z_neg\``,0.3384626941892984,0.5683545242120591
`\`2.64_272.1419m/z_pos\``,0.10002073716876082,0.26257894034464574
`\`2.64_458.1917m/z_pos\``,0.8991628483695004,0.9493447257654964
`\`2.64_497.2009m/z_neg\``,0.9730555325783677,0.9867529426726875
`\`2.64_684.3999m/z_neg\``,0.008923005427702989,0.05452314539172164
`\`2.64_772.3999m/z_neg\``,0.06728859383091557,0.2052056980353559
`\`2.65_141.0036m/z_pos\``,0.060939160795627674,0.19250450936241442
`\`2.65_226.1747m/z_neg\``,0.24284683315093547,0.4661935802172027
`\`2.65_317.0644m/z_neg\``,0.6690660029137323,0.8203376842902187
`\`2.65_338.1561m/z_pos\``,0.5407283214627947,0.7401825289851237
`\`2.65_348.1158m/z_neg\``,0.4440865761581059,0.6610072792990538
`\`2.65_402.1317m/z_neg\``,0.6329851863355447,0.7981065198187131
`\`2.65_416.1656n_neg\``,0.3162206045251402,0.5463698112757647
`\`2.65_438.1148m/z_neg\``,0.8444676675042428,0.9215251701606509
`\`2.65_444.1425m/z_neg\``,0.6203211340975512,0.791183707779553
`\`2.65_458.1898m/z_neg\``,0.1408525458511919,0.3300030501340739
`\`2.65_619.2685m/z_neg\``,0.02675372088367144,0.11100970802846818
`\`2.65_90.0252m/z_neg\``,0.7276534054824444,0.8550789360442059
`\`2.67_189.1337n_pos\``,0.002425910739064708,0.021154067994161918
`\`2.67_280.1435m/z_pos\``,0.6232609148498638,0.7920262517551305
`\`2.67_407.2581m/z_neg\``,0.18106119179645438,0.3886432055964279
`\`2.67_454.1479n_neg\``,0.33759203836980567,0.5676258802316316
`\`2.67_540.1793m/z_neg\``,0.5155754043587399,0.7206863875997666
`\`2.67_616.2764m/z_neg\``,0.0014750433060864638,0.014463199152065957
`\`2.69_126.0175m/z_neg\``,0.04161190397324674,0.15064454774575117
`\`2.69_204.1277m/z_pos\``,0.07870579796178014,0.22720646220627644
`\`2.69_287.0299m/z_neg\``,0.20026466090771872,0.414453780623916
`\`2.69_306.1542m/z_pos\``,0.5891267176132409,0.7721430918089044
`\`2.69_359.1945n_pos\``,0.11656628075758044,0.2903555103296055
`\`2.69_579.3450n_neg\``,2.093040502229968e-4,0.0032597888938218824
`\`2.69_614.2730m/z_neg\``,0.0013414509981766846,0.01348170882415335
`\`2.70_1008.0124m/z_neg\``,0.6491182908015037,0.8081694950136368
`\`2.70_134.0794m/z_pos\``,0.0708588188217212,0.21213299492582335
`\`2.70_230.0520n_neg\``,0.7149863288677563,0.8456841124032786
`\`2.70_269.0850m/z_pos\``,0.5643411702565605,0.7549547858276324
`\`2.70_291.1544m/z_pos\``,0.0019072044760800745,0.01756884233329884
`\`2.70_294.1289m/z_pos\``,2.645698308893778e-4,0.0038941190273981603
`\`2.70_552.2713m/z_neg\``,0.3955339090527382,0.6176099711925142
`\`2.70_685.3975m/z_pos\``,1.6637829034149593e-6,7.528617637952691e-5
`\`2.74_528.2791m/z_neg\``,0.3913959697692029,0.6142470117587017
`\`2.75_121.1679m/z_pos\``,0.041594025598431894,0.15064454774575117
`\`2.75_316.2107m/z_pos\``,1.3257282461356353e-9,2.4433871444634843e-7
`\`2.75_375.2212m/z_pos\``,0.36209114428753675,0.5907119824961146
`\`2.75_61.1071m/z_pos\``,0.4382037117626647,0.6563843643043665
`\`2.77_664.4092m/z_neg\``,0.9395747105046491,0.9688736234370294
`\`2.77_698.1026m/z_neg\``,0.7652250381714043,0.878572275095816
`\`2.77_96.0443m/z_pos\``,0.12400283227941994,0.30329416748380245
`\`2.77_975.0957m/z_neg\``,5.644897854624089e-4,0.00676276939757022
`\`2.78_213.1199m/z_pos\``,0.6473764064308766,0.8078032036272741
`\`2.78_465.1001m/z_neg\``,0.8973665891503856,0.9489442677309541
`\`2.78_487.0486m/z_neg\``,0.5523282296488723,0.7457544665238907
`\`2.78_503.2187m/z_neg\``,0.05386400806353759,0.17656743122932514
`\`2.78_545.0000m/z_neg\``,0.6135995805797966,0.7874669729656707
`\`2.78_687.1849m/z_pos\``,0.5794913251009586,0.7668155313576605
`\`2.78_720.0813m/z_neg\``,0.22502477499338255,0.44717831398536584
`\`2.78_742.0645m/z_neg\``,0.17820338400233265,0.38423311740618854
`\`2.80_290.0218m/z_neg\``,0.11427061257604237,0.2866180870493467
`\`2.80_407.9082m/z_neg\``,0.7500893632157245,0.8689764494128193
`\`2.80_584.3265m/z_neg\``,0.0024169240997375593,0.021130731979037122
`\`2.80_656.3688m/z_neg\``,0.3058904441967695,0.5354282030281665
`\`2.82_127.0641n_pos\``,6.773679952137356e-8,5.465462004754684e-6
`\`2.82_146.0801m/z_pos\``,0.003942608818043353,0.030175601433641525
`\`2.82_203.0811n_pos\``,0.17225093312744785,0.37563155296467543
`\`2.82_208.1136m/z_pos\``,0.028637756896172165,0.11744461600346906
`\`2.82_229.0349m/z_pos\``,0.07786356939082542,0.2259325494845571
`\`2.82_371.1458m/z_pos\``,0.09985572241737138,0.26235142135313305
`\`2.82_86.0602m/z_pos\``,0.0017279819985329245,0.016139882069979072
`\`2.83_186.0793m/z_pos\``,0.03353394679350105,0.13068557409405374
`\`2.83_222.1666m/z_pos\``,0.6975909467677435,0.8364846142351975
`\`2.83_450.1230m/z_pos\``,0.39434608172211805,0.6164649181356266
`\`2.83_500.2720m/z_neg\``,0.061838057046048396,0.19392370243115856
`\`2.85_262.1399m/z_pos\``,0.15192186194571156,0.3466510083306406
`\`2.86_238.0945m/z_pos\``,0.022171828267906212,0.09958734668689999
`\`2.86_537.3301m/z_pos\``,0.38607233173785704,0.6106581024205074
`\`2.86_60.0329n_pos\``,0.05805752131650305,0.18630149509181643
`\`2.88_146.1844m/z_pos\``,6.972269129121489e-5,0.0014501020607989629
`\`2.88_746.5138m/z_neg\``,0.06573206417213219,0.2016712325966106
`\`2.88_748.5251m/z_neg\``,0.7036943029608058,0.8391797479564185
`\`2.88_772.5342m/z_neg\``,0.6789307888506819,0.8252838466910458
`\`2.88_774.5432m/z_neg\``,0.9435460862194984,0.970623192941602
`\`2.90_556.3176m/z_neg\``,7.430987509831326e-7,4.0791248650279006e-5
`\`2.91_213.0173m/z_neg\``,0.12838626418795537,0.3110191874176674
`\`2.93_116.0692m/z_pos\``,0.2982812144840401,0.5279300041729978
`\`2.93_172.0568m/z_pos\``,0.04332733799682828,0.15442425894878073
`\`2.93_217.0341m/z_pos\``,0.1494712681612021,0.34379104415376055
`\`2.93_724.5044m/z_pos\``,0.08779581157578267,0.24286185465634721
`\`2.95_160.0945m/z_pos\``,0.0038106986747281323,0.029469109728238223
`\`2.95_204.0126n_neg\``,0.8193669894624317,0.906399801194543
`\`2.95_228.0686n_pos\``,0.26698746404468693,0.4951578639455188
`\`2.95_290.0333m/z_pos\``,0.383595168978239,0.60846443549201
`\`2.98_190.0721m/z_pos\``,0.06758597182056533,0.2058314021292979
`\`2.99_167.0582m/z_pos\``,0.4461313370731441,0.6620300386392302
`\`2.99_591.4034m/z_pos\``,6.40636438500945e-4,0.00750059830181963
`\`2.99_698.1002m/z_neg\``,0.004394333537413936,0.032724133167936945
`\`3.01_282.1882m/z_pos\``,0.47594499517853484,0.6887460594111257
`\`3.01_361.2051m/z_pos\``,0.010487312588722545,0.060131448978317535
`\`3.03_199.0947m/z_pos\``,0.0037377676995400387,0.02907297361651526
`\`3.03_208.1494m/z_pos\``,0.04051267021638134,0.14823554631917363
`\`3.03_213.0576m/z_pos\``,0.09622905302937422,0.25580611902265793
`\`3.03_431.1408m/z_neg\``,0.47165667391781185,0.6850324756511789
`\`3.03_544.3377m/z_pos\``,8.889762532459714e-5,0.0017058664664722837
`\`3.04_330.3345m/z_pos\``,0.8981433820969501,0.9489544291700527
`\`3.04_84.0100m/z_neg\``,0.3394823519732939,0.5683545242120591
`\`3.06_385.1608m/z_neg\``,0.6523528861858977,0.810088499682358
`\`3.06_471.0958m/z_pos\``,0.8194036757937183,0.906399801194543
`\`3.07_197.0426m/z_neg\``,0.005232577508777449,0.03720018214042737
`\`3.11_121.1670m/z_pos\``,0.002068111292034992,0.018822992903074834
`\`3.11_61.1058m/z_pos\``,0.016749194605930058,0.08241686721228038
`\`3.12_319.1648m/z_pos\``,0.007791763590028401,0.04993439307408632
`\`3.12_321.1671m/z_pos\``,0.8814270106963464,0.941904689745242
`\`3.14_171.1405n_pos\``,0.00482625992853863,0.034979938031843294
`\`3.14_451.1997m/z_pos\``,0.1812836867084279,0.38867232575464383
`\`3.14_463.2082m/z_pos\``,0.19764834859721406,0.41095228600904826
`\`3.16_303.1508m/z_pos\``,0.0023881804891419376,0.02096152652134149
